Tamaño,N,Dificultad,Scramble,Iteración,Archivo,Status,Movimientos,Nodos,Tiempo_seg,RAM_KB
6x6,6,Medio (20),20,94,tableros/6x6/Medio_20/instancia_094.txt,Resuelto,20.0,89.0,0.06115555763244629,5.9
6x6,6,Medio (20),20,95,tableros/6x6/Medio_20/instancia_095.txt,Resuelto,20.0,209.0,0.06875967979431152,5.9
6x6,6,Medio (20),20,96,tableros/6x6/Medio_20/instancia_096.txt,Resuelto,20.0,203.0,0.06856393814086914,5.9
6x6,6,Medio (20),20,97,tableros/6x6/Medio_20/instancia_097.txt,Resuelto,18.0,74.0,0.06555914878845215,5.3
6x6,6,Medio (20),20,98,tableros/6x6/Medio_20/instancia_098.txt,Resuelto,20.0,38.0,0.06290698051452637,5.9
6x6,6,Medio (20),20,99,tableros/6x6/Medio_20/instancia_099.txt,Resuelto,20.0,62.0,0.06491875648498535,5.9
6x6,6,Medio (20),20,100,tableros/6x6/Medio_20/instancia_100.txt,Resuelto,20.0,2336.0,0.19829726219177246,5.9
6x6,6,Dificil (50),50,1,tableros/6x6/Dificil_50/instancia_001.txt,Resuelto,50.0,29575.0,1.069666862487793,14.3
6x6,6,Dificil (50),50,2,tableros/6x6/Dificil_50/instancia_002.txt,Resuelto,50.0,438685.0,10.039410829544067,14.3
6x6,6,Dificil (50),50,3,tableros/6x6/Dificil_50/instancia_003.txt,Resuelto,50.0,49256.0,1.4672613143920898,14.3
6x6,6,Dificil (50),50,4,tableros/6x6/Dificil_50/instancia_004.txt,Resuelto,44.0,2243147.0,58.12579655647278,12.7
6x6,6,Dificil (50),50,5,tableros/6x6/Dificil_50/instancia_005.txt,Resuelto,38.0,63102.0,1.5820932388305664,11.0
6x6,6,Dificil (50),50,6,tableros/6x6/Dificil_50/instancia_006.txt,Resuelto,48.0,993965.0,23.81029438972473,13.8
6x6,6,Dificil (50),50,7,tableros/6x6/Dificil_50/instancia_007.txt,Resuelto,30.0,444.0,0.036327362060546875,8.7
6x6,6,Dificil (50),50,8,tableros/6x6/Dificil_50/instancia_008.txt,Resuelto,48.0,2306.0,0.08617591857910156,13.8
6x6,6,Dificil (50),50,9,tableros/6x6/Dificil_50/instancia_009.txt,Resuelto,48.0,100264.0,2.3925232887268066,13.8
6x6,6,Dificil (50),50,10,tableros/6x6/Dificil_50/instancia_010.txt,Resuelto,44.0,20713.0,0.5333564281463623,12.7
6x6,6,Dificil (50),50,11,tableros/6x6/Dificil_50/instancia_011.txt,Resuelto,38.0,1347212.0,33.784602880477905,11.0
6x6,6,Dificil (50),50,12,tableros/6x6/Dificil_50/instancia_012.txt,Resuelto,46.0,7215.0,0.1984107494354248,13.2
6x6,6,Dificil (50),50,13,tableros/6x6/Dificil_50/instancia_013.txt,Resuelto,46.0,29954.0,0.7827820777893066,13.2
6x6,6,Dificil (50),50,14,tableros/6x6/Dificil_50/instancia_014.txt,Resuelto,42.0,149403.0,4.552573919296265,12.1
6x6,6,Dificil (50),50,15,tableros/6x6/Dificil_50/instancia_015.txt,Resuelto,36.0,518.0,0.06714630126953125,10.4
6x6,6,Dificil (50),50,16,tableros/6x6/Dificil_50/instancia_016.txt,Resuelto,44.0,394.0,0.05263566970825195,12.7
6x6,6,Dificil (50),50,17,tableros/6x6/Dificil_50/instancia_017.txt,Resuelto,40.0,4043.0,0.19558453559875488,11.5
6x6,6,Dificil (50),50,18,tableros/6x6/Dificil_50/instancia_018.txt,Resuelto,44.0,24550.0,0.8980932235717773,12.7
6x6,6,Dificil (50),50,19,tableros/6x6/Dificil_50/instancia_019.txt,Resuelto,34.0,29893.0,0.9421772956848145,9.8
6x6,6,Dificil (50),50,20,tableros/6x6/Dificil_50/instancia_020.txt,Resuelto,36.0,22132.0,0.6666431427001953,10.4
6x6,6,Dificil (50),50,21,tableros/6x6/Dificil_50/instancia_021.txt,Resuelto,46.0,214732.0,4.076489448547363,13.2
6x6,6,Dificil (50),50,22,tableros/6x6/Dificil_50/instancia_022.txt,Resuelto,48.0,4053507.0,86.72118544578552,13.8
6x6,6,Dificil (50),50,23,tableros/6x6/Dificil_50/instancia_023.txt,Resuelto,40.0,226936.0,5.20512056350708,11.5
6x6,6,Dificil (50),50,24,tableros/6x6/Dificil_50/instancia_024.txt,Resuelto,42.0,1100655.0,27.71779227256775,12.1
6x6,6,Dificil (50),50,25,tableros/6x6/Dificil_50/instancia_025.txt,Resuelto,46.0,88948.0,2.0077240467071533,13.2
6x6,6,Dificil (50),50,26,tableros/6x6/Dificil_50/instancia_026.txt,Resuelto,48.0,16420.0,0.43946218490600586,13.8
6x6,6,Dificil (50),50,27,tableros/6x6/Dificil_50/instancia_027.txt,Resuelto,42.0,4259.0,0.15274620056152344,12.1
6x6,6,Dificil (50),50,28,tableros/6x6/Dificil_50/instancia_028.txt,Resuelto,50.0,111104.0,2.5237700939178467,14.3
6x6,6,Dificil (50),50,29,tableros/6x6/Dificil_50/instancia_029.txt,Resuelto,46.0,82488.0,1.9957315921783447,13.2
6x6,6,Dificil (50),50,30,tableros/6x6/Dificil_50/instancia_030.txt,Resuelto,50.0,41324.0,1.0197560787200928,14.3
6x6,6,Dificil (50),50,31,tableros/6x6/Dificil_50/instancia_031.txt,Resuelto,34.0,3606.0,0.1256885528564453,9.8
6x6,6,Dificil (50),50,32,tableros/6x6/Dificil_50/instancia_032.txt,Resuelto,46.0,296592.0,6.823715925216675,13.2
6x6,6,Dificil (50),50,33,tableros/6x6/Dificil_50/instancia_033.txt,Resuelto,50.0,321559.0,7.31177020072937,14.3
6x6,6,Dificil (50),50,34,tableros/6x6/Dificil_50/instancia_034.txt,Resuelto,48.0,467106.0,8.402067422866821,13.8
6x6,6,Dificil (50),50,35,tableros/6x6/Dificil_50/instancia_035.txt,Resuelto,50.0,8008.0,0.1587510108947754,14.3
6x6,6,Dificil (50),50,36,tableros/6x6/Dificil_50/instancia_036.txt,Resuelto,48.0,328615.0,5.507361173629761,13.8
6x6,6,Dificil (50),50,37,tableros/6x6/Dificil_50/instancia_037.txt,Resuelto,46.0,9313.0,0.20112252235412598,13.2
6x6,6,Dificil (50),50,38,tableros/6x6/Dificil_50/instancia_038.txt,Resuelto,40.0,433456.0,8.298885822296143,11.5
6x6,6,Dificil (50),50,39,tableros/6x6/Dificil_50/instancia_039.txt,Resuelto,42.0,159357.0,3.801982879638672,12.1
6x6,6,Dificil (50),50,40,tableros/6x6/Dificil_50/instancia_040.txt,Resuelto,50.0,15741.0,0.4004702568054199,14.3
6x6,6,Dificil (50),50,41,tableros/6x6/Dificil_50/instancia_041.txt,Resuelto,44.0,13013.0,0.4203641414642334,12.7
6x6,6,Dificil (50),50,42,tableros/6x6/Dificil_50/instancia_042.txt,Resuelto,42.0,5331.0,0.2547421455383301,12.1
6x6,6,Dificil (50),50,43,tableros/6x6/Dificil_50/instancia_043.txt,Resuelto,48.0,25339.0,1.096074104309082,13.8
6x6,6,Dificil (50),50,44,tableros/6x6/Dificil_50/instancia_044.txt,Resuelto,46.0,2554285.0,62.08551335334778,13.2
6x6,6,Dificil (50),50,45,tableros/6x6/Dificil_50/instancia_045.txt,Resuelto,42.0,122661.0,2.510434627532959,12.1
6x6,6,Dificil (50),50,46,tableros/6x6/Dificil_50/instancia_046.txt,Resuelto,44.0,29162.0,0.6716775894165039,12.7
6x6,6,Dificil (50),50,47,tableros/6x6/Dificil_50/instancia_047.txt,Resuelto,46.0,53029.0,1.2232837677001953,13.2
6x6,6,Dificil (50),50,48,tableros/6x6/Dificil_50/instancia_048.txt,Resuelto,30.0,16574.0,0.47243714332580566,8.7
6x6,6,Dificil (50),50,49,tableros/6x6/Dificil_50/instancia_049.txt,Resuelto,32.0,12192.0,0.3509230613708496,9.3
6x6,6,Dificil (50),50,50,tableros/6x6/Dificil_50/instancia_050.txt,Resuelto,38.0,42746.0,1.145613670349121,11.0
6x6,6,Dificil (50),50,51,tableros/6x6/Dificil_50/instancia_051.txt,Resuelto,46.0,125393.0,3.8661136627197266,13.2
6x6,6,Dificil (50),50,52,tableros/6x6/Dificil_50/instancia_052.txt,Resuelto,46.0,8079.0,0.3190279006958008,13.2
6x6,6,Dificil (50),50,53,tableros/6x6/Dificil_50/instancia_053.txt,Resuelto,48.0,158666.0,4.688704967498779,13.8
6x6,6,Dificil (50),50,54,tableros/6x6/Dificil_50/instancia_054.txt,Resuelto,48.0,17326.0,0.5495603084564209,13.8
6x6,6,Dificil (50),50,55,tableros/6x6/Dificil_50/instancia_055.txt,Resuelto,44.0,5407.0,0.2221240997314453,12.7
6x6,6,Dificil (50),50,56,tableros/6x6/Dificil_50/instancia_056.txt,Resuelto,30.0,692.0,0.0677332878112793,8.7
6x6,6,Dificil (50),50,57,tableros/6x6/Dificil_50/instancia_057.txt,Resuelto,40.0,38564.0,1.3757531642913818,11.5
6x6,6,Dificil (50),50,58,tableros/6x6/Dificil_50/instancia_058.txt,Resuelto,40.0,1271.0,0.07809734344482422,11.5
6x6,6,Dificil (50),50,59,tableros/6x6/Dificil_50/instancia_059.txt,Resuelto,40.0,40909.0,1.3585472106933594,11.5
6x6,6,Dificil (50),50,60,tableros/6x6/Dificil_50/instancia_060.txt,Resuelto,50.0,507663.0,15.989628314971924,14.3
6x6,6,Dificil (50),50,61,tableros/6x6/Dificil_50/instancia_061.txt,Resuelto,24.0,345.0,0.036574363708496094,7.0
6x6,6,Dificil (50),50,62,tableros/6x6/Dificil_50/instancia_062.txt,Resuelto,50.0,4335938.0,109.40693879127502,14.3
6x6,6,Dificil (50),50,63,tableros/6x6/Dificil_50/instancia_063.txt,Resuelto,44.0,59343.0,1.4139595031738281,12.7
6x6,6,Dificil (50),50,64,tableros/6x6/Dificil_50/instancia_064.txt,Resuelto,50.0,30697.0,0.7622702121734619,14.3
6x6,6,Dificil (50),50,65,tableros/6x6/Dificil_50/instancia_065.txt,Resuelto,40.0,29208.0,0.7516071796417236,11.5
6x6,6,Dificil (50),50,66,tableros/6x6/Dificil_50/instancia_066.txt,Resuelto,46.0,10501.0,0.31013011932373047,13.2
6x6,6,Dificil (50),50,67,tableros/6x6/Dificil_50/instancia_067.txt,Resuelto,44.0,775988.0,19.555039644241333,12.7
6x6,6,Dificil (50),50,68,tableros/6x6/Dificil_50/instancia_068.txt,Resuelto,46.0,12005489.0,274.35064005851746,13.2
6x6,6,Dificil (50),50,69,tableros/6x6/Dificil_50/instancia_069.txt,Resuelto,38.0,1352.0,0.05971837043762207,11.0
6x6,6,Dificil (50),50,70,tableros/6x6/Dificil_50/instancia_070.txt,Resuelto,50.0,10921.0,0.3059544563293457,14.3
6x6,6,Dificil (50),50,71,tableros/6x6/Dificil_50/instancia_071.txt,Resuelto,44.0,2140.0,0.08886027336120605,12.7
6x6,6,Dificil (50),50,72,tableros/6x6/Dificil_50/instancia_072.txt,Resuelto,46.0,11098.0,0.36194443702697754,13.2
6x6,6,Dificil (50),50,73,tableros/6x6/Dificil_50/instancia_073.txt,Resuelto,44.0,355769.0,9.249468326568604,12.7
6x6,6,Dificil (50),50,74,tableros/6x6/Dificil_50/instancia_074.txt,Resuelto,48.0,5674.0,0.16552186012268066,13.8
6x6,6,Dificil (50),50,75,tableros/6x6/Dificil_50/instancia_075.txt,Resuelto,44.0,317878.0,7.650321006774902,12.7
6x6,6,Dificil (50),50,76,tableros/6x6/Dificil_50/instancia_076.txt,Resuelto,48.0,46238.0,1.148205280303955,13.8
6x6,6,Dificil (50),50,77,tableros/6x6/Dificil_50/instancia_077.txt,Resuelto,44.0,194106.0,4.576006174087524,12.7
6x6,6,Dificil (50),50,78,tableros/6x6/Dificil_50/instancia_078.txt,Resuelto,36.0,8077.0,0.23748350143432617,10.4
6x6,6,Dificil (50),50,79,tableros/6x6/Dificil_50/instancia_079.txt,Resuelto,40.0,192.0,0.03297924995422363,11.5
6x6,6,Dificil (50),50,80,tableros/6x6/Dificil_50/instancia_080.txt,Resuelto,46.0,270741.0,6.120863676071167,13.2
6x6,6,Dificil (50),50,81,tableros/6x6/Dificil_50/instancia_081.txt,Resuelto,44.0,5731.0,0.16768884658813477,12.7
6x6,6,Dificil (50),50,82,tableros/6x6/Dificil_50/instancia_082.txt,Resuelto,46.0,16285.0,0.45816874504089355,13.2
6x6,6,Dificil (50),50,83,tableros/6x6/Dificil_50/instancia_083.txt,Resuelto,46.0,5688.0,0.19533038139343262,13.2
6x6,6,Dificil (50),50,84,tableros/6x6/Dificil_50/instancia_084.txt,Resuelto,46.0,2552.0,0.11011934280395508,13.2
6x6,6,Dificil (50),50,85,tableros/6x6/Dificil_50/instancia_085.txt,Resuelto,46.0,165111.0,4.26461386680603,13.2
6x6,6,Dificil (50),50,86,tableros/6x6/Dificil_50/instancia_086.txt,Resuelto,40.0,6514.0,0.2755293846130371,11.5
6x6,6,Dificil (50),50,87,tableros/6x6/Dificil_50/instancia_087.txt,Resuelto,50.0,12283.0,0.49841856956481934,14.3
6x6,6,Dificil (50),50,88,tableros/6x6/Dificil_50/instancia_088.txt,Resuelto,42.0,3513.0,0.18245935440063477,12.1
6x6,6,Dificil (50),50,89,tableros/6x6/Dificil_50/instancia_089.txt,Resuelto,36.0,50866.0,1.7598121166229248,10.4
6x6,6,Dificil (50),50,90,tableros/6x6/Dificil_50/instancia_090.txt,Resuelto,40.0,5956.0,0.22466588020324707,11.5
6x6,6,Dificil (50),50,91,tableros/6x6/Dificil_50/instancia_091.txt,Resuelto,46.0,40348.0,1.322312593460083,13.2
6x6,6,Dificil (50),50,92,tableros/6x6/Dificil_50/instancia_092.txt,Resuelto,42.0,5996.0,0.2148606777191162,12.1
6x6,6,Dificil (50),50,93,tableros/6x6/Dificil_50/instancia_093.txt,Resuelto,46.0,225141.0,5.267480850219727,13.2
6x6,6,Dificil (50),50,94,tableros/6x6/Dificil_50/instancia_094.txt,Resuelto,46.0,517652.0,11.983257293701172,13.2
6x6,6,Dificil (50),50,95,tableros/6x6/Dificil_50/instancia_095.txt,Resuelto,40.0,1472.0,0.06403136253356934,11.5
6x6,6,Dificil (50),50,96,tableros/6x6/Dificil_50/instancia_096.txt,Resuelto,48.0,32910.0,0.8696262836456299,13.8
6x6,6,Dificil (50),50,97,tableros/6x6/Dificil_50/instancia_097.txt,Resuelto,40.0,5127.0,0.16337203979492188,11.5
6x6,6,Dificil (50),50,98,tableros/6x6/Dificil_50/instancia_098.txt,Resuelto,46.0,108016.0,2.6564056873321533,13.2
6x6,6,Dificil (50),50,99,tableros/6x6/Dificil_50/instancia_099.txt,Resuelto,44.0,20190.0,0.5144226551055908,12.7
6x6,6,Dificil (50),50,100,tableros/6x6/Dificil_50/instancia_100.txt,Resuelto,32.0,7465.0,0.24773430824279785,9.3
7x7,7,Facil (10),10,1,tableros/7x7/Facil_10/instancia_001.txt,Resuelto,10.0,25.0,0.03136634826660156,4.2
7x7,7,Facil (10),10,2,tableros/7x7/Facil_10/instancia_002.txt,Resuelto,10.0,23.0,0.033968210220336914,4.2
7x7,7,Facil (10),10,3,tableros/7x7/Facil_10/instancia_003.txt,Resuelto,10.0,21.0,0.03487658500671387,4.2
7x7,7,Facil (10),10,4,tableros/7x7/Facil_10/instancia_004.txt,Resuelto,10.0,25.0,0.03687143325805664,4.2
7x7,7,Facil (10),10,5,tableros/7x7/Facil_10/instancia_005.txt,Resuelto,10.0,19.0,0.04096651077270508,4.2
7x7,7,Facil (10),10,6,tableros/7x7/Facil_10/instancia_006.txt,Resuelto,10.0,25.0,0.04092741012573242,4.2
7x7,7,Facil (10),10,7,tableros/7x7/Facil_10/instancia_007.txt,Resuelto,10.0,26.0,0.04193854331970215,4.2
7x7,7,Facil (10),10,8,tableros/7x7/Facil_10/instancia_008.txt,Resuelto,10.0,21.0,0.04402899742126465,4.2
7x7,7,Facil (10),10,9,tableros/7x7/Facil_10/instancia_009.txt,Resuelto,10.0,38.0,0.04488635063171387,4.2
7x7,7,Facil (10),10,10,tableros/7x7/Facil_10/instancia_010.txt,Resuelto,10.0,22.0,0.04858517646789551,4.2
7x7,7,Facil (10),10,11,tableros/7x7/Facil_10/instancia_011.txt,Resuelto,10.0,24.0,0.04896903038024902,4.2
7x7,7,Facil (10),10,12,tableros/7x7/Facil_10/instancia_012.txt,Resuelto,10.0,21.0,0.049299001693725586,4.2
7x7,7,Facil (10),10,13,tableros/7x7/Facil_10/instancia_013.txt,Resuelto,10.0,26.0,0.051233768463134766,4.2
7x7,7,Facil (10),10,14,tableros/7x7/Facil_10/instancia_014.txt,Resuelto,10.0,26.0,0.05056571960449219,4.2
7x7,7,Facil (10),10,15,tableros/7x7/Facil_10/instancia_015.txt,Resuelto,10.0,30.0,0.053603172302246094,4.2
7x7,7,Facil (10),10,16,tableros/7x7/Facil_10/instancia_016.txt,Resuelto,10.0,56.0,0.10601091384887695,4.2
7x7,7,Facil (10),10,17,tableros/7x7/Facil_10/instancia_017.txt,Resuelto,10.0,26.0,0.05910944938659668,4.2
7x7,7,Facil (10),10,18,tableros/7x7/Facil_10/instancia_018.txt,Resuelto,10.0,50.0,0.0620579719543457,4.2
7x7,7,Facil (10),10,19,tableros/7x7/Facil_10/instancia_019.txt,Resuelto,10.0,18.0,0.05896353721618652,4.2
7x7,7,Facil (10),10,20,tableros/7x7/Facil_10/instancia_020.txt,Resuelto,10.0,41.0,0.08355927467346191,4.2
7x7,7,Facil (10),10,21,tableros/7x7/Facil_10/instancia_021.txt,Resuelto,10.0,19.0,0.06053733825683594,4.2
7x7,7,Facil (10),10,22,tableros/7x7/Facil_10/instancia_022.txt,Resuelto,10.0,30.0,0.06724262237548828,4.2
7x7,7,Facil (10),10,23,tableros/7x7/Facil_10/instancia_023.txt,Resuelto,10.0,20.0,0.06357955932617188,4.2
7x7,7,Facil (10),10,24,tableros/7x7/Facil_10/instancia_024.txt,Resuelto,10.0,20.0,0.0623323917388916,4.2
7x7,7,Facil (10),10,25,tableros/7x7/Facil_10/instancia_025.txt,Resuelto,10.0,21.0,0.06383228302001953,4.2
7x7,7,Facil (10),10,26,tableros/7x7/Facil_10/instancia_026.txt,Resuelto,10.0,23.0,0.06532549858093262,4.2
7x7,7,Facil (10),10,27,tableros/7x7/Facil_10/instancia_027.txt,Resuelto,10.0,27.0,0.06366920471191406,4.2
7x7,7,Facil (10),10,28,tableros/7x7/Facil_10/instancia_028.txt,Resuelto,10.0,27.0,0.05819821357727051,4.2
7x7,7,Facil (10),10,29,tableros/7x7/Facil_10/instancia_029.txt,Resuelto,10.0,18.0,0.05757570266723633,4.2
7x7,7,Facil (10),10,30,tableros/7x7/Facil_10/instancia_030.txt,Resuelto,10.0,20.0,0.05835533142089844,4.2
7x7,7,Facil (10),10,31,tableros/7x7/Facil_10/instancia_031.txt,Resuelto,10.0,20.0,0.05936741828918457,4.2
7x7,7,Facil (10),10,32,tableros/7x7/Facil_10/instancia_032.txt,Resuelto,10.0,28.0,0.062483787536621094,4.2
7x7,7,Facil (10),10,33,tableros/7x7/Facil_10/instancia_033.txt,Resuelto,10.0,23.0,0.05988907814025879,4.2
7x7,7,Facil (10),10,34,tableros/7x7/Facil_10/instancia_034.txt,Resuelto,10.0,25.0,0.06428718566894531,4.2
7x7,7,Facil (10),10,35,tableros/7x7/Facil_10/instancia_035.txt,Resuelto,10.0,30.0,0.06518054008483887,4.2
7x7,7,Facil (10),10,36,tableros/7x7/Facil_10/instancia_036.txt,Resuelto,10.0,18.0,0.06580853462219238,4.2
7x7,7,Facil (10),10,37,tableros/7x7/Facil_10/instancia_037.txt,Resuelto,10.0,18.0,0.06305408477783203,4.2
7x7,7,Facil (10),10,38,tableros/7x7/Facil_10/instancia_038.txt,Resuelto,10.0,15.0,0.0665895938873291,4.2
7x7,7,Facil (10),10,39,tableros/7x7/Facil_10/instancia_039.txt,Resuelto,10.0,19.0,0.06443047523498535,4.2
7x7,7,Facil (10),10,40,tableros/7x7/Facil_10/instancia_040.txt,Resuelto,10.0,21.0,0.06351780891418457,4.2
7x7,7,Facil (10),10,41,tableros/7x7/Facil_10/instancia_041.txt,Resuelto,10.0,24.0,0.06334376335144043,4.2
7x7,7,Facil (10),10,42,tableros/7x7/Facil_10/instancia_042.txt,Resuelto,8.0,16.0,0.06706523895263672,3.4
7x7,7,Facil (10),10,43,tableros/7x7/Facil_10/instancia_043.txt,Resuelto,10.0,26.0,0.06528902053833008,4.2
7x7,7,Facil (10),10,44,tableros/7x7/Facil_10/instancia_044.txt,Resuelto,10.0,18.0,0.06665349006652832,4.2
7x7,7,Facil (10),10,45,tableros/7x7/Facil_10/instancia_045.txt,Resuelto,10.0,22.0,0.07129454612731934,4.2
7x7,7,Facil (10),10,46,tableros/7x7/Facil_10/instancia_046.txt,Resuelto,10.0,20.0,0.06988072395324707,4.2
7x7,7,Facil (10),10,47,tableros/7x7/Facil_10/instancia_047.txt,Resuelto,10.0,22.0,0.07089734077453613,4.2
7x7,7,Facil (10),10,48,tableros/7x7/Facil_10/instancia_048.txt,Resuelto,10.0,20.0,0.06328582763671875,4.2
7x7,7,Facil (10),10,49,tableros/7x7/Facil_10/instancia_049.txt,Resuelto,10.0,19.0,0.06484818458557129,4.2
7x7,7,Facil (10),10,50,tableros/7x7/Facil_10/instancia_050.txt,Resuelto,10.0,24.0,0.06388640403747559,4.2
7x7,7,Facil (10),10,51,tableros/7x7/Facil_10/instancia_051.txt,Resuelto,10.0,21.0,0.06470799446105957,4.2
7x7,7,Facil (10),10,52,tableros/7x7/Facil_10/instancia_052.txt,Resuelto,10.0,24.0,0.07016229629516602,4.2
7x7,7,Facil (10),10,53,tableros/7x7/Facil_10/instancia_053.txt,Resuelto,10.0,18.0,0.08783769607543945,4.2
7x7,7,Facil (10),10,54,tableros/7x7/Facil_10/instancia_054.txt,Resuelto,10.0,58.0,0.07376694679260254,4.2
7x7,7,Facil (10),10,55,tableros/7x7/Facil_10/instancia_055.txt,Resuelto,10.0,32.0,0.0703725814819336,4.2
7x7,7,Facil (10),10,56,tableros/7x7/Facil_10/instancia_056.txt,Resuelto,10.0,43.0,0.06784486770629883,4.2
7x7,7,Facil (10),10,57,tableros/7x7/Facil_10/instancia_057.txt,Resuelto,10.0,24.0,0.0630486011505127,4.2
7x7,7,Facil (10),10,58,tableros/7x7/Facil_10/instancia_058.txt,Resuelto,10.0,20.0,0.06335878372192383,4.2
7x7,7,Facil (10),10,59,tableros/7x7/Facil_10/instancia_059.txt,Resuelto,8.0,15.0,0.06400918960571289,3.4
7x7,7,Facil (10),10,60,tableros/7x7/Facil_10/instancia_060.txt,Resuelto,10.0,21.0,0.06547689437866211,4.2
7x7,7,Facil (10),10,61,tableros/7x7/Facil_10/instancia_061.txt,Resuelto,10.0,18.0,0.0687718391418457,4.2
7x7,7,Facil (10),10,62,tableros/7x7/Facil_10/instancia_062.txt,Resuelto,10.0,47.0,0.07276535034179688,4.2
7x7,7,Facil (10),10,63,tableros/7x7/Facil_10/instancia_063.txt,Resuelto,10.0,20.0,0.06299567222595215,4.2
7x7,7,Facil (10),10,64,tableros/7x7/Facil_10/instancia_064.txt,Resuelto,10.0,44.0,0.06618881225585938,4.2
7x7,7,Facil (10),10,65,tableros/7x7/Facil_10/instancia_065.txt,Resuelto,10.0,21.0,0.06367063522338867,4.2
7x7,7,Facil (10),10,66,tableros/7x7/Facil_10/instancia_066.txt,Resuelto,10.0,21.0,0.06408143043518066,4.2
7x7,7,Facil (10),10,67,tableros/7x7/Facil_10/instancia_067.txt,Resuelto,10.0,25.0,0.06841707229614258,4.2
7x7,7,Facil (10),10,68,tableros/7x7/Facil_10/instancia_068.txt,Resuelto,10.0,21.0,0.06500363349914551,4.2
7x7,7,Facil (10),10,69,tableros/7x7/Facil_10/instancia_069.txt,Resuelto,10.0,20.0,0.06327486038208008,4.2
7x7,7,Facil (10),10,70,tableros/7x7/Facil_10/instancia_070.txt,Resuelto,10.0,26.0,0.06543898582458496,4.2
7x7,7,Facil (10),10,71,tableros/7x7/Facil_10/instancia_071.txt,Resuelto,10.0,20.0,0.06914734840393066,4.2
7x7,7,Facil (10),10,72,tableros/7x7/Facil_10/instancia_072.txt,Resuelto,10.0,23.0,0.06919503211975098,4.2
7x7,7,Facil (10),10,73,tableros/7x7/Facil_10/instancia_073.txt,Resuelto,10.0,23.0,0.07265520095825195,4.2
7x7,7,Facil (10),10,74,tableros/7x7/Facil_10/instancia_074.txt,Resuelto,6.0,13.0,0.08521747589111328,2.7
7x7,7,Facil (10),10,75,tableros/7x7/Facil_10/instancia_075.txt,Resuelto,10.0,27.0,0.0706186294555664,4.2
7x7,7,Facil (10),10,76,tableros/7x7/Facil_10/instancia_076.txt,Resuelto,10.0,23.0,0.06347298622131348,4.2
7x7,7,Facil (10),10,77,tableros/7x7/Facil_10/instancia_077.txt,Resuelto,10.0,22.0,0.06276249885559082,4.2
7x7,7,Facil (10),10,78,tableros/7x7/Facil_10/instancia_078.txt,Resuelto,10.0,18.0,0.06409573554992676,4.2
7x7,7,Facil (10),10,79,tableros/7x7/Facil_10/instancia_079.txt,Resuelto,10.0,22.0,0.06290984153747559,4.2
7x7,7,Facil (10),10,80,tableros/7x7/Facil_10/instancia_080.txt,Resuelto,10.0,23.0,0.06466007232666016,4.2
7x7,7,Facil (10),10,81,tableros/7x7/Facil_10/instancia_081.txt,Resuelto,10.0,18.0,0.06365609169006348,4.2
7x7,7,Facil (10),10,82,tableros/7x7/Facil_10/instancia_082.txt,Resuelto,10.0,32.0,0.06554889678955078,4.2
7x7,7,Facil (10),10,83,tableros/7x7/Facil_10/instancia_083.txt,Resuelto,10.0,35.0,0.06509661674499512,4.2
7x7,7,Facil (10),10,84,tableros/7x7/Facil_10/instancia_084.txt,Resuelto,10.0,19.0,0.06332564353942871,4.2
7x7,7,Facil (10),10,85,tableros/7x7/Facil_10/instancia_085.txt,Resuelto,10.0,39.0,0.06665349006652832,4.2
7x7,7,Facil (10),10,86,tableros/7x7/Facil_10/instancia_086.txt,Resuelto,10.0,19.0,0.06904053688049316,4.2
7x7,7,Facil (10),10,87,tableros/7x7/Facil_10/instancia_087.txt,Resuelto,10.0,15.0,0.07108879089355469,4.2
7x7,7,Facil (10),10,88,tableros/7x7/Facil_10/instancia_088.txt,Resuelto,10.0,22.0,0.06659746170043945,4.2
7x7,7,Facil (10),10,89,tableros/7x7/Facil_10/instancia_089.txt,Resuelto,10.0,43.0,0.06467890739440918,4.2
7x7,7,Facil (10),10,90,tableros/7x7/Facil_10/instancia_090.txt,Resuelto,10.0,17.0,0.06344127655029297,4.2
7x7,7,Facil (10),10,91,tableros/7x7/Facil_10/instancia_091.txt,Resuelto,10.0,20.0,0.06405806541442871,4.2
7x7,7,Facil (10),10,92,tableros/7x7/Facil_10/instancia_092.txt,Resuelto,10.0,21.0,0.06404566764831543,4.2
7x7,7,Facil (10),10,93,tableros/7x7/Facil_10/instancia_093.txt,Resuelto,10.0,21.0,0.06652235984802246,4.2
7x7,7,Facil (10),10,94,tableros/7x7/Facil_10/instancia_094.txt,Resuelto,10.0,43.0,0.06724238395690918,4.2
7x7,7,Facil (10),10,95,tableros/7x7/Facil_10/instancia_095.txt,Resuelto,10.0,25.0,0.06491565704345703,4.2
7x7,7,Facil (10),10,96,tableros/7x7/Facil_10/instancia_096.txt,Resuelto,10.0,58.0,0.08019375801086426,4.2
7x7,7,Facil (10),10,97,tableros/7x7/Facil_10/instancia_097.txt,Resuelto,10.0,38.0,0.07084035873413086,4.2
7x7,7,Facil (10),10,98,tableros/7x7/Facil_10/instancia_098.txt,Resuelto,10.0,20.0,0.07157397270202637,4.2
7x7,7,Facil (10),10,99,tableros/7x7/Facil_10/instancia_099.txt,Resuelto,10.0,20.0,0.06981968879699707,4.2
7x7,7,Facil (10),10,100,tableros/7x7/Facil_10/instancia_100.txt,Resuelto,10.0,24.0,0.06501412391662598,4.2
